5.023078951391972766e-05 6.303095988306453244e-06
5.069556928683388889e-05 6.529831099995746505e-06
5.116464961403767209e-05 6.764504754602487206e-06
5.163807028806978715e-05 7.007489988900217226e-06
5.211587146966517408e-05 7.258907601942554561e-06
5.259809369116105792e-05 7.519184553637843888e-06
5.308477785993620074e-05 7.788526146922731253e-06
5.357596526188023334e-05 8.067225970019010386e-06
5.407169756489686838e-05 8.355713461464758419e-06
5.457201682243774209e-05 8.654303498711441681e-06
5.507696547707072019e-05 8.963001282067831015e-06
5.558658636407947621e-05 9.282622329087070613e-06
5.610092271509814368e-05 9.613264205713392745e-06
5.662001816177776272e-05 9.955440627093950035e-06
5.714391673948855254e-05 1.030950697620720124e-05
5.767266289105452040e-05 1.067571417804545316e-05
5.820630147052453362e-05 1.105465459145195003e-05
5.874487774697638518e-05 1.144644434384188789e-05
5.928843740835797296e-05 1.185209707770764084e-05
5.983702656536208243e-05 1.227132407229523398e-05
6.039069175533898090e-05 1.270481874084193603e-05
6.094947994624323197e-05 1.315349492299947891e-05
6.151343854061905325e-05 1.361718876253496265e-05
6.208261537962046349e-05 1.409690289745545078e-05
6.265705874707077272e-05 1.459298889035310349e-05
6.323681737355747149e-05 1.510586341814207595e-05
6.382194044056716117e-05 1.563640248224737705e-05
6.441247758465660166e-05 1.618477502648857990e-05
6.500847890166448447e-05 1.675180385151374407e-05
6.560999495096006865e-05 1.733812300981078501e-05
6.621707675973320618e-05 1.794407844205292199e-05
6.682977582732201624e-05 1.857062546227297411e-05
6.744814412958265366e-05 1.921808596370582734e-05
6.807223412329740388e-05 1.988756834184124877e-05
6.870209875062573948e-05 2.057928453659034159e-05
6.933779144359432660e-05 2.129420896221351274e-05
6.997936612863088740e-05 2.203326363044577228e-05
7.062687723113762230e-05 2.279709411947248194e-05
7.128037968010938271e-05 2.358594801919760051e-05
7.193992891279217604e-05 2.440139056291473473e-05
7.260558087938708525e-05 2.524391472244481477e-05
7.327739204779548296e-05 2.611466674047056754e-05
7.395541940841035122e-05 2.701400369869062123e-05
7.463972047894970900e-05 2.794346831824863196e-05
7.533035330933708054e-05 2.890353250677558347e-05
7.602737648662468122e-05 2.989509919728573198e-05
7.673084913996470135e-05 3.091903753122149129e-05
7.744083094562397159e-05 3.197625925164379379e-05
7.815738213204768861e-05 3.306811512639729598e-05
7.888056348496733539e-05 3.419529200927190639e-05
7.961043635255848851e-05 3.535870250334260305e-05
8.034706265064376881e-05 3.655937548973540129e-05
8.109050486794647857e-05 3.779851740038978454e-05
8.184082607139033080e-05 3.907755977107826406e-05
8.259808991145073235e-05 4.039675503165225526e-05
8.336236062755304006e-05 4.175792996463821506e-05
8.413370305352336012e-05 4.316204312739759950e-05
8.491218262308711999e-05 4.461031996255743388e-05
8.569786537542125422e-05 4.610397265336891421e-05
8.649081796075497601e-05 4.764400351430554567e-05
8.729110764602517904e-05 4.923205002172824065e-05
8.809880232058136021e-05 5.086901990797741739e-05
8.891397050194612133e-05 5.255655662166101112e-05
8.973668134162622167e-05 5.429580958465140086e-05
9.056700463098011755e-05 5.608791735016130142e-05
9.140501080713702852e-05 5.793485805689844721e-05
9.225077095897366963e-05 5.983735972732741722e-05
9.310435683314326931e-05 6.179726680317470513e-05
9.396584084016341878e-05 6.381562395837431917e-05
9.483529606055720999e-05 6.589461327291528260e-05
9.571279625105427573e-05 6.803522353909151549e-05
9.659841585084609408e-05 7.023863545883625447e-05
9.749222998790226565e-05 7.250691283582346379e-05
9.839431448534213939e-05 7.484173696670587915e-05
9.930474586786856308e-05 7.724416594343752010e-05
1.002236013682579583e-04 7.971661993347671212e-05
1.011509589339134820e-04 8.225997127575130068e-05
1.020868972334763565e-04 8.487644128012789523e-05
1.030314956634999056e-04 8.756769776360368864e-05
1.039848343551846730e-04 9.033516510923584859e-05
1.049469941811760989e-04 9.317986806625338353e-05
1.059180567624249856e-04 9.610478064623941008e-05
1.068981044751114967e-04 9.911080752166009987e-05
1.078872204576332200e-04 1.022004332961471622e-04
1.088854886176578347e-04 1.053742671633953540e-04
1.098929936392411427e-04 1.086366971243753920e-04
1.109098209900108428e-04 1.119862605803345808e-04
1.119360569284168759e-04 1.154266642108226436e-04
1.129717885110487723e-04 1.189587132083671020e-04
1.140171036000207905e-04 1.225848045361011148e-04
1.150720908704253189e-04 1.263054987779311795e-04
1.161368398178552329e-04 1.301218367022645981e-04
1.172114407659959940e-04 1.340350934054514371e-04
1.182959848742878010e-04 1.380483224941214584e-04
1.193905641456587704e-04 1.421621966213324276e-04
1.204952714343296340e-04 1.463780498666492080e-04
1.216102004536906569e-04 1.506973235906965667e-04
1.227354457842514009e-04 1.551208710846599078e-04
1.238711028816641597e-04 1.596510772928558654e-04
1.250172680848214582e-04 1.642873765152178423e-04
1.261740386240286192e-04 1.690319337960254640e-04
1.273415126292519537e-04 1.738871384082456230e-04
1.285197891384430753e-04 1.788508501789876320e-04
1.297089681059405996e-04 1.839252613876498179e-04
1.309091504109491746e-04 1.891127568786298539e-04
1.321204378660972237e-04 1.944123344904941759e-04
1.333429332260738904e-04 1.998246901205679815e-04
1.345767401963456707e-04 2.053505344196147940e-04
1.358219634419540367e-04 2.109910212952905903e-04
1.370787085963940223e-04 2.167449229552961170e-04
1.383470822705754793e-04 2.226136199711254674e-04
1.396271920618667869e-04 2.285969007958563279e-04
1.409191465632225878e-04 2.346944597454358940e-04
1.422230553723956845e-04 2.409072590709459324e-04
1.435390291012344252e-04 2.472329775503567502e-04
1.448671793850660400e-04 2.536708053081641228e-04
1.462076188921666593e-04 2.602211307664333137e-04
1.475604613333191787e-04 2.668818642042097757e-04
1.489258214714593792e-04 2.736531582179183172e-04
1.503038151314114394e-04 2.805328721280318511e-04
1.516945592097134355e-04 2.875183194794980399e-04
1.530981716845337536e-04 2.946061665066873896e-04
1.545147716256794134e-04 3.017943219224755789e-04
1.559444792046967400e-04 3.090799560900641882e-04
1.573874157050656830e-04 3.164591738249732957e-04
1.588437035324884346e-04 3.239333909103571342e-04
1.603134662252731857e-04 3.314961727097589551e-04
1.617968284648140247e-04 3.391417271944696774e-04
1.632939160861678171e-04 3.468652421918983386e-04
1.648048560887287726e-04 3.546676604183165754e-04
1.663297766470021616e-04 3.625416757706695359e-04
1.678688071214772372e-04 3.704795531671633353e-04
1.694220780696011769e-04 3.784735053735399386e-04
1.709897212568543161e-04 3.865217357695687741e-04
1.725718696679280292e-04 3.946163286293391591e-04
1.741686575180057981e-04 4.027500149867895918e-04
1.757802202641489621e-04 4.109158345226634622e-04
1.774066946167876340e-04 4.191044524165339277e-04
1.790482185513179233e-04 4.273056521672250656e-04
1.807049313198065489e-04 4.355111846799068092e-04
1.823769734628037913e-04 4.437113492973419806e-04
1.840644868212656232e-04 4.518974745693024077e-04
1.857676145485861856e-04 4.600587204816331812e-04
1.874865011227416648e-04 4.681807765020003470e-04
1.892212923585465481e-04 4.762527476196977373e-04
1.909721354200231774e-04 4.842625226763552196e-04
1.927391788328858225e-04 4.921959856374917217e-04
1.945225724971402217e-04 5.000457598856854766e-04
1.963224676997998364e-04 5.077988791889657223e-04
1.981390171277196339e-04 5.154392296459657866e-04
1.999723748805486438e-04 5.229550502492019042e-04
2.018226964838024009e-04 5.303309140731517777e-04
2.036901389020562758e-04 5.375511556864254930e-04
2.055748605522610226e-04 5.446019818092311636e-04
2.074770213171813838e-04 5.514664715977429755e-04
2.093967825589591067e-04 5.581266638882925821e-04
2.113343071328014028e-04 5.645646957889026603e-04
2.132897594007962582e-04 5.707614628931429032e-04
2.152633052458552464e-04 5.767009124110528302e-04
2.172551120857856867e-04 5.823641896837513819e-04
2.192653488874927710e-04 5.877293553344394407e-04
2.212941861813132042e-04 5.927765420034769757e-04
2.233417960754814700e-04 5.974879495719182280e-04
2.254083522707299957e-04 6.018420876859566964e-04
2.274940300750242182e-04 6.058156761743057825e-04
2.295990064184342335e-04 6.093920448795708128e-04
2.317234598681439486e-04 6.125574150870480771e-04
2.338675706435990400e-04 6.152973520862856918e-04
2.360315206317952072e-04 6.175941874330768272e-04
2.382154934027077783e-04 6.194343475233866740e-04
2.404196742248642152e-04 6.207974686993592440e-04
2.426442500810604638e-04 6.216653107577303989e-04
2.448894096842230486e-04 6.220229174337640107e-04
2.471553434934176704e-04 6.218501727109845834e-04
2.494422437300060683e-04 6.211305609548611320e-04
2.517503043939523389e-04 6.198472444040070998e-04
2.540797212802799600e-04 6.179817936771334324e-04
2.564306919956823639e-04 6.155211282268032574e-04
2.588034159752835108e-04 6.124463437658430459e-04
2.611980944995598449e-04 6.087438775217206754e-04
2.636149307114110576e-04 6.044007585685864719e-04
2.660541296333970591e-04 5.994097879092281705e-04
2.685158981851260332e-04 5.937714408452784585e-04
2.710004452008118992e-04 5.874905559797507105e-04
2.735079814469854585e-04 5.805709996336083992e-04
2.760387196403786352e-04 5.730139026800331898e-04
2.785928744659646244e-04 5.648228008521436957e-04
2.811706625951744943e-04 5.560021800776019122e-04
2.837723027042732206e-04 5.465580591789442368e-04
2.863980154929145596e-04 5.364941146032381307e-04
2.890480237028587147e-04 5.258185396690709867e-04
2.917225521368723654e-04 5.145386184055099994e-04
2.944218276777941460e-04 5.026683777362073906e-04
2.971460793077862809e-04 4.902201190724812373e-04
2.998955381277543806e-04 4.772098489763138690e-04
3.026704373769567558e-04 4.636590072433559805e-04
3.054710124527856862e-04 4.496054850356340010e-04
3.082975009307410805e-04 4.350990724648553403e-04
3.111501425845793981e-04 4.201862912800615043e-04
3.140291794066589742e-04 4.049097652279324069e-04
3.169348556284631532e-04 3.893160117876724659e-04
3.198674177413240549e-04 3.734495339426679474e-04
3.228271145173274015e-04 3.573538448364519684e-04
3.258141970304213376e-04 3.410775044348178238e-04
3.288289186777098899e-04 3.246702855475951653e-04
3.318715352009544311e-04 3.081824691449762291e-04
3.349423047082628730e-04 2.916660493541184981e-04
3.380414876959908759e-04 2.751806504888969370e-04
3.411693470708344737e-04 2.587917690106246796e-04
3.443261481721376959e-04 2.425866763769559742e-04
3.475121587943980571e-04 2.266589099009835493e-04
3.507276492099853089e-04 2.110988213855639255e-04
3.539728921920686291e-04 1.959854073877376136e-04
3.572481630377563155e-04 1.813978923472939014e-04
3.605537395914494461e-04 1.674114041517165286e-04
3.638899022684116756e-04 1.541009709098756957e-04
3.672569340785571189e-04 1.415354574258302384e-04
3.706551206504584361e-04 1.297895645103779776e-04
3.740847502555768537e-04 1.189280663294197776e-04
3.775461138327166157e-04 1.090267443756240022e-04
3.810395050127056535e-04 1.001789119360257463e-04
3.845652201433044800e-04 9.249579427452592597e-05
3.881235583143455314e-04 8.608015204553201040e-05
3.917148213831055581e-04 8.101660496441589500e-05
3.953393139999122029e-04 7.738165883677877645e-05
3.989973436339879658e-04 7.523666792416729165e-05
4.026892205995329641e-04 7.463691627783523028e-05
4.064152580820493067e-04 7.562627544487850520e-05
4.101757721649087638e-04 7.824733763432178480e-05
4.139710818561667671e-04 8.253190089014805764e-05
4.178015091156236623e-04 8.853356388880663454e-05
4.216673788821373339e-04 9.633777226301125298e-05
4.255690191011879072e-04 1.060221221101531342e-04
4.295067607526975085e-04 1.176393307373430606e-04
4.334809378791080114e-04 1.312143070236559505e-04
4.374918876137176907e-04 1.467560056379510459e-04
4.415399502092810661e-04 1.642522604668820161e-04
4.456254690668724240e-04 1.836804757582211523e-04
4.497487907650172460e-04 2.050058571144186580e-04
4.539102650890925188e-04 2.282078941354357142e-04
4.581102450609995588e-04 2.533182318559945166e-04
4.623490869691109775e-04 2.803920019021530446e-04
4.666271503984952018e-04 3.094513569830907411e-04
4.709447982614203398e-04 3.404686470889685293e-04
4.753023968281404267e-04 3.733983600794882449e-04
4.797003157579662197e-04 4.081618246948831683e-04
4.841389281306242276e-04 4.446661224940907996e-04
4.886186104779050065e-04 4.828151367465085306e-04
4.931397428156048934e-04 5.225710719254208006e-04
4.977027086757631865e-04 5.639743925106660777e-04
5.023078951391972630e-04 6.070739987018431956e-04
5.069556928683394310e-04 6.518608225695331953e-04
5.116464961403767615e-04 6.982732072057270915e-04
5.163807028806984001e-04 7.462262140633511452e-04
5.211587146966517679e-04 7.956030413004020960e-04
5.259809369116111213e-04 8.462972617876614052e-04
5.308477785993620480e-04 8.982817809864328739e-04
5.357596526188028755e-04 9.516416434480092076e-04
5.407169756489687380e-04 1.006472288446705766e-03
5.457201682243779765e-04 1.062794774860749717e-03
5.507696547707071613e-04 1.120566810529959696e-03
5.558658636407953855e-04 1.179710789089129588e-03
5.610092271509814097e-04 1.240123366380151138e-03
5.662001816177782100e-04 1.301758428116384873e-03
5.714391673948855796e-04 1.364715534841677309e-03
5.767266289105457732e-04 1.429173180069432400e-03
5.820630147052453362e-04 1.495247140910920414e-03
5.874487774697645295e-04 1.562944866776417923e-03
5.928843740835797703e-04 1.632206194546904823e-03
5.983702656536214748e-04 1.702937903664132526e-03
6.039069175533897955e-04 1.775097580329267066e-03
6.094947994624330245e-04 1.848810161704776299e-03
6.151343854061905054e-04 1.924293672230633018e-03
6.208261537962052583e-04 2.001669910056008174e-03
6.265705874707077272e-04 2.080918826322782945e-03
6.323681737355754196e-04 2.161933860141387800e-03
6.382194044056716930e-04 2.244588636612989373e-03
6.441247758465667213e-04 2.328869416444008956e-03
6.500847890166448718e-04 2.414936862779853543e-03
6.560999495096013099e-04 2.502948616071676811e-03
6.621707675973320618e-04 2.592894762544767882e-03
6.682977582732208943e-04 2.684614394903819378e-03
6.744814412958265908e-04 2.777888014397456810e-03
6.807223412329747435e-04 2.872592417073003505e-03
6.870209875062573135e-04 2.968809413551231225e-03
6.933779144359439707e-04 3.066664832263700860e-03
6.997936612863087926e-04 3.166103319996076918e-03
7.062687723113768735e-04 3.266888835310790499e-03
7.128037968010938813e-04 3.368728780849856216e-03
7.193992891279217062e-04 3.471444618413644257e-03
7.260558087938709338e-04 3.575105684959022957e-03
7.327739204779548567e-04 3.679794816011817266e-03
7.395541940841035122e-04 3.785365634972566451e-03
7.463972047894970900e-04 3.891501655981912788e-03
7.533035330933707512e-04 3.997893938579387581e-03
7.602737648662468394e-04 4.104459757615645972e-03
7.673084913996469593e-04 4.211314603923524760e-03
7.744083094562396888e-04 4.318434605171305764e-03
7.815738213204768319e-04 4.425533056479032112e-03
7.888056348496733268e-04 4.532227059710463787e-03
7.961043635255849122e-04 4.638328858011626747e-03
8.034706265064376881e-04 4.743924044399940379e-03
8.109050486794647586e-04 4.849043002446924537e-03
8.184082607139033351e-04 4.953393750239852393e-03
8.259808991145073777e-04 5.056522907301102231e-03
8.336236062755303464e-04 5.158151650996247069e-03
8.413370305352335741e-04 5.258330121113607286e-03
8.491218262308711457e-04 5.357046116014057592e-03
8.569786537542125422e-04 5.453913473026357137e-03
8.649081796075497059e-04 5.548390709935999143e-03
8.729110764602518446e-04 5.640204268201830760e-03
8.809880232058135479e-04 5.729419492432363467e-03
8.891397050194612675e-04 5.815950056704822548e-03
8.973668134162622167e-04 5.899305971275051359e-03
9.056700463098011755e-04 5.978990398410854654e-03
9.140501080713703394e-04 6.054983247311283324e-03
9.225077095897367234e-04 6.127548363837338752e-03
9.310435683314326931e-04 6.196586432914210144e-03
9.396584084016341336e-04 6.261704880269895052e-03
9.483529606055720457e-04 6.322919995461422256e-03
9.571279625105428386e-04 6.380885638545860487e-03
9.659841585084609408e-04 6.436134312332192700e-03
9.749222998790225752e-04 6.488741938652571595e-03
9.839431448534212855e-04 6.539024312052808992e-03
9.930474586786856850e-04 6.588117084723603238e-03
1.002236013682579474e-03 6.637308650192312066e-03
1.011509589339135715e-03 6.687277567821489632e-03
1.020868972334763565e-03 6.738825704514027348e-03
1.030314956635000221e-03 6.793625873528322777e-03
1.039848343551846811e-03 6.853541684457384320e-03
1.049469941811762182e-03 6.919694724477301606e-03
1.059180567624249964e-03 6.993306154874542359e-03
1.068981044751116105e-03 7.076425771579887558e-03
1.078872204576332037e-03 7.171024507629790434e-03
1.088854886176579377e-03 7.278287953173084336e-03
1.098929936392411318e-03 7.399481739320970183e-03
1.109098209900109648e-03 7.536436215214363347e-03
1.119360569284168650e-03 7.690642010819295250e-03
1.129717885110488942e-03 7.862635688131093537e-03
1.140171036000207959e-03 8.053209000487284233e-03
1.150720908704254246e-03 8.263505618263954772e-03
1.161368398178552275e-03 8.493584256011078859e-03
1.172114407659961268e-03 8.742833219790644220e-03
1.182959848742877983e-03 9.011167613030472354e-03
