5.023078951391972766e-05 2.429553096311404953e-02
5.069556928683388889e-05 2.517501312884699860e-02
5.116464961403767209e-05 2.608044099587812636e-02
5.163807028806978715e-05 2.702634571204123523e-02
5.211587146966517408e-05 2.799691718585079966e-02
5.259809369116105792e-05 2.900172686498749333e-02
5.308477785993620074e-05 3.004750057711773684e-02
5.357596526188023334e-05 3.113568746598412151e-02
5.407169756489686838e-05 3.225373259502726381e-02
5.457201682243774209e-05 3.341346709567433182e-02
5.507696547707072019e-05 3.461114120950710416e-02
5.558658636407947621e-05 3.585663410029845538e-02
5.610092271509814368e-05 3.715497691953582871e-02
5.662001816177776272e-05 3.848338718928628888e-02
5.714391673948855254e-05 3.986281032248679274e-02
5.767266289105452040e-05 4.128910508198661150e-02
5.820630147052453362e-05 4.276627848602423954e-02
5.874487774697638518e-05 4.430015653041642631e-02
5.928843740835797296e-05 4.588688215830108441e-02
5.983702656536208243e-05 4.752240917333754727e-02
6.039069175533898090e-05 4.921447909532619680e-02
6.094947994624323197e-05 5.097067787433483266e-02
6.151343854061905325e-05 5.279397325359387605e-02
6.208261537962046349e-05 5.467322574834576621e-02
6.265705874707077272e-05 5.661731751040827848e-02
6.323681737355747149e-05 5.862848701715783067e-02
6.382194044056716117e-05 6.071149473243043354e-02
6.441247758465660166e-05 6.286632654650411989e-02
6.500847890166448447e-05 6.509918933505635941e-02
6.560999495096006865e-05 6.740497097327358134e-02
6.621707675973320618e-05 6.978235752854979046e-02
6.682977582732201624e-05 7.226200367770233002e-02
6.744814412958265366e-05 7.481674453364511868e-02
6.807223412329740388e-05 7.745908905393343591e-02
6.870209875062573948e-05 8.018230237128178006e-02
6.933779144359432660e-05 8.300728454452004079e-02
6.997936612863088740e-05 8.592521369356569128e-02
7.062687723113762230e-05 8.895495258540196681e-02
7.128037968010938271e-05 9.208018702842719894e-02
7.193992891279217604e-05 9.531155022214682360e-02
7.260558087938708525e-05 9.866635514931607065e-02
7.327739204779548296e-05 1.021207505762467965e-01
7.395541940841035122e-05 1.056900499173842600e-01
7.463972047894970900e-05 1.093918192214712176e-01
7.533035330933708054e-05 1.132275125018817608e-01
7.602737648662468122e-05 1.171897417768187344e-01
7.673084913996470135e-05 1.212682157140934913e-01
7.744083094562397159e-05 1.254871717320430180e-01
7.815738213204768861e-05 1.298378950008552690e-01
7.888056348496733539e-05 1.343534215283011535e-01
7.961043635255848851e-05 1.390292734029909827e-01
8.034706265064376881e-05 1.438471030801213024e-01
8.109050486794647857e-05 1.488225590675031906e-01
8.184082607139033080e-05 1.539524512077342089e-01
8.259808991145073235e-05 1.592710914491327900e-01
8.336236062755304006e-05 1.647726306583443823e-01
8.413370305352336012e-05 1.704254428214828088e-01
